LAT,LON,P,T
35.76613226,78.60220441,151.4035873,-67.88105392
35.76613226,72.28957916,16.75299263,-67.86221695
35.76613226,69.76452906,7.926285028,-67.73071289
35.76613226,72.71042084,28.12713909,-67.72789383
35.76613226,76.91883768,132.6467667,-67.71704102
35.76613226,70.18537074,7.498476267,-67.59636688
35.76613226,79.86472946,160.2299576,-67.52542496
35.76613226,75.23547094,82.20697403,-67.52501297
35.76613226,71.44789579,13.02873802,-67.5223999
35.76613226,73.13126253,37.66999817,-67.46868515
35.76613226,79.44388778,157.4584961,-67.38098145
35.76613226,73.55210421,46.14562607,-67.36399841
35.76613226,74.39378758,63.33470726,-67.36262131
35.76613226,71.86873747,14.09311676,-67.33447266
35.76613226,80.28557114,162.4097748,-67.31482315
35.76613226,76.49799599,125.3761406,-67.20353699
35.76613226,74.81462926,74.67063904,-67.18123627
35.76613226,73.97294589,56.06346512,-67.17062378
35.76613226,70.60621242,9.91620779,-67.07457733
35.76613226,71.02705411,10.56993961,-67.01625061
35.76613226,80.70641283,164.5823593,-66.80664444
35.76613226,75.65631263,102.1653938,-66.59170532
35.76613226,76.07715431,113.2138596,-66.46986389
35.76613226,81.12725451,167.3830109,-66.23007584
35.76613226,81.54809619,172.6115875,-65.46777725
35.76613226,81.96893788,176.4716721,-64.62771606
35.76613226,82.38977956,178.8554764,-64.02487946
35.76613226,82.81062124,185.8544083,-63.17831802
36.12685371,63.03106212,68.32563782,-69.42325592
36.12685371,62.61022044,68.34977722,-69.38964462
36.12685371,62.18937876,67.47346115,-69.36491776
36.12685371,63.45190381,67.47533035,-69.02772903
36.12685371,67.66032064,38.44771194,-69.01616287
36.12685371,68.08116232,36.25716019,-68.9881134
36.12685371,65.97695391,51.46847153,-68.96342468
36.12685371,68.50200401,33.31716537,-68.93963623
36.12685371,65.55611222,56.55318642,-68.90843582
36.12685371,63.87274549,66.22809219,-68.86504745
36.12685371,68.92284569,31.3857975,-68.77331162
36.12685371,66.39779559,45.89694595,-68.76686859
36.12685371,67.23947896,43.13525581,-68.69195175
36.12685371,77.76052104,144.8192062,-68.67049408
36.12685371,64.71442886,61.26436615,-68.65730667
36.12685371,65.13527054,59.23341179,-68.63152313
36.12685371,64.29358717,64.23273468,-68.63093948
36.12685371,78.18136273,149.0592422,-68.52981186
36.12685371,69.34368737,29.65460682,-68.48706818
36.12685371,77.33967936,141.857193,-68.38751221
36.12685371,66.81863727,44.89986992,-68.37901688
36.12685371,69.76452906,23.77291298,-68.21038437
36.12685371,76.91883768,136.5752029,-68.13679504
36.12685371,72.28957916,36.3783989,-68.1044693
36.12685371,71.86873747,32.99244881,-68.08063507
36.12685371,70.60621242,26.34875679,-68.00228882
36.12685371,79.02304609,157.8497314,-67.99802399
36.12685371,71.44789579,26.35273933,-67.90364075
36.12685371,70.18537074,25.97863007,-67.82595062
36.12685371,73.97294589,64.0400238,-67.80421829
36.12685371,78.60220441,154.832077,-67.77829742
36.12685371,76.49799599,129.318367,-67.70484161
36.12685371,73.55210421,53.80656433,-67.67848969
36.12685371,72.71042084,38.73378563,-67.67170715
36.12685371,79.86472946,163.2825165,-67.65194321
36.12685371,71.02705411,28.47705936,-67.62520599
36.12685371,79.44388778,159.3255005,-67.58094406
36.12685371,74.39378758,72.44955826,-67.49496078
36.12685371,74.81462926,82.49415588,-67.43781662
36.12685371,80.28557114,165.0644226,-67.41426468
36.12685371,73.13126253,49.69571304,-67.40039444
36.12685371,75.23547094,95.45252991,-67.33195496
36.12685371,76.07715431,121.4374123,-67.02684784
36.12685371,75.65631263,109.6715965,-66.84637833
36.12685371,80.70641283,165.7157669,-66.59789276
36.12685371,81.12725451,167.474678,-66.25466919
36.12685371,81.54809619,173.0567322,-65.42955017
36.12685371,81.96893788,177.4044952,-64.48671341
36.12685371,82.38977956,180.3912506,-63.78302383
36.12685371,82.81062124,184.6051941,-63.06303787
36.48757515,63.03106212,69.67639923,-69.2886734
36.48757515,62.61022044,69.15621567,-69.26751709
36.48757515,62.18937876,68.86338806,-69.26496124
36.48757515,63.45190381,69.96467972,-69.23162079
36.48757515,65.55611222,58.41028786,-68.94235992
36.48757515,63.87274549,69.22727966,-68.93231964
36.48757515,68.50200401,38.53046036,-68.89202499
36.48757515,66.39779559,53.32050133,-68.88067245
36.48757515,66.81863727,48.44707108,-68.84156799
36.48757515,65.97695391,57.06225014,-68.82906342
36.48757515,65.13527054,62.07332993,-68.75511551
36.48757515,70.18537074,33.42097282,-68.72436142
36.48757515,67.66032064,41.78163528,-68.71936798
36.48757515,68.08116232,40.59568596,-68.69300079
36.48757515,67.23947896,43.86829758,-68.65588379
36.48757515,64.71442886,66.57830048,-68.63087463
36.48757515,64.29358717,67.9281044,-68.60715485
36.48757515,69.76452906,33.70293808,-68.54415894
36.48757515,70.60621242,32.13407135,-68.51514435
36.48757515,69.34368737,34.25596046,-68.46665955
36.48757515,78.18136273,152.8050842,-68.45609665
36.48757515,77.76052104,147.8995361,-68.42070389
36.48757515,68.92284569,35.48198128,-68.396492
36.48757515,77.33967936,147.5548248,-68.3369751
36.48757515,76.91883768,142.2788467,-68.32109451
36.48757515,71.44789579,40.67041779,-68.21487045
36.48757515,71.02705411,33.11273766,-68.17762375
36.48757515,73.13126253,60.14808083,-68.0193634
36.48757515,71.86873747,40.74704933,-67.9919548
36.48757515,79.44388778,164.2358704,-67.93450928
36.48757515,79.86472946,166.1729965,-67.92818451
36.48757515,76.49799599,134.7263794,-67.88684082
36.48757515,78.60220441,157.6859665,-67.86994553
36.48757515,73.97294589,72.33064651,-67.8603363
36.48757515,72.28957916,49.38422203,-67.7702713
36.48757515,72.71042084,54.18606758,-67.75325775
36.48757515,73.55210421,68.65682983,-67.75089645
36.48757515,79.02304609,161.3933868,-67.74355316
36.48757515,76.07715431,126.6248245,-67.65847397
36.48757515,74.81462926,95.00341415,-67.64533615
36.48757515,74.39378758,83.03832626,-67.47312546
36.48757515,75.23547094,105.6279449,-67.27623367
36.48757515,80.28557114,167.4230347,-66.97645187
36.48757515,75.65631263,117.9469604,-66.90962219
36.48757515,80.70641283,167.256485,-66.70990753
36.48757515,81.12725451,168.5522614,-66.34046555
36.48757515,81.54809619,172.6410446,-65.42378998
36.48757515,81.96893788,178.0093918,-64.54750824
36.48757515,82.38977956,182.0824432,-63.66170311
36.48757515,82.81062124,183.761879,-63.17276001
36.84829659,66.81863727,56.24210739,-69.47205353
36.84829659,67.23947896,52.99692154,-69.44007492
36.84829659,63.03106212,70.76053238,-69.37090302
36.84829659,62.61022044,70.18876648,-69.31410217
36.84829659,63.45190381,71.22357178,-69.26824951
36.84829659,62.18937876,69.49717712,-69.25769424
36.84829659,66.39779559,59.23272514,-69.17528152
36.84829659,63.87274549,70.92598343,-68.9813652
36.84829659,67.66032064,50.31973839,-68.92661285
36.84829659,64.29358717,70.27098084,-68.8272934
36.84829659,65.97695391,61.70711517,-68.81737518
36.84829659,70.18537074,40.25733376,-68.76558685
36.84829659,69.76452906,39.51561737,-68.74092484
36.84829659,65.55611222,64.12903976,-68.72803116
36.84829659,65.13527054,67.62937546,-68.69760513
36.84829659,69.34368737,40.12461472,-68.64117432
36.84829659,64.71442886,68.81615448,-68.61486816
36.84829659,70.60621242,40.25917435,-68.56943893
36.84829659,78.18136273,155.7843781,-68.42564774
36.84829659,68.92284569,41.96606636,-68.38479996
36.84829659,77.33967936,149.8179169,-68.34593582
36.84829659,68.08116232,46.23353386,-68.34175491
36.84829659,77.76052104,152.0307465,-68.33232498
36.84829659,79.44388778,168.1395111,-68.32759094
36.84829659,76.49799599,139.8676147,-68.3176384
36.84829659,76.91883768,147.2540512,-68.25416946
36.84829659,71.02705411,48.65974045,-68.21532822
36.84829659,68.50200401,43.7750988,-68.20357895
36.84829659,71.44789579,49.37610054,-68.00511169
36.84829659,78.60220441,160.2513428,-67.99306488
36.84829659,76.07715431,132.4828339,-67.99090576
36.84829659,73.97294589,83.9030838,-67.89904022
36.84829659,71.86873747,54.55221367,-67.86455536
36.84829659,72.71042084,65.55081558,-67.85243988
36.84829659,72.28957916,57.4153614,-67.84511948
36.84829659,79.02304609,163.8293991,-67.81615067
36.84829659,73.13126253,69.25576019,-67.73129654
36.84829659,74.81462926,104.7924538,-67.71991348
36.84829659,73.55210421,76.01769257,-67.7047348
36.84829659,74.39378758,94.01596451,-67.6944809
36.84829659,79.86472946,168.952301,-67.63897324
36.84829659,75.65631263,124.4096909,-67.5476265
36.84829659,75.23547094,116.6275978,-67.29998016
36.84829659,80.70641283,170.1719742,-66.95180511
36.84829659,80.28557114,169.6449661,-66.92500305
36.84829659,81.12725451,170.1888886,-66.2559967
36.84829659,81.54809619,172.3660889,-65.25305176
36.84829659,81.96893788,178.1206665,-64.64827728
36.84829659,82.38977956,182.5363235,-63.66860199
36.84829659,82.81062124,183.7725525,-63.44457817
37.20901804,62.18937876,70.19247437,-69.47678757
37.20901804,62.61022044,70.27066803,-69.42399597
37.20901804,63.03106212,71.27010727,-69.37722397
37.20901804,63.45190381,71.77659225,-69.27574921
37.20901804,63.87274549,72.30291748,-69.24002838
37.20901804,68.08116232,60.17338181,-69.0613327
37.20901804,67.23947896,63.19160271,-69.05746078
37.20901804,67.66032064,61.18303871,-69.0165863
37.20901804,64.29358717,72.61329269,-68.94817734
37.20901804,64.71442886,71.61800766,-68.8008728
37.20901804,68.50200401,57.15133858,-68.664608
37.20901804,69.34368737,57.02264404,-68.64220047
37.20901804,66.81863727,64.45950317,-68.63685226
37.20901804,68.92284569,56.36051369,-68.60406113
37.20901804,66.39779559,66.11804199,-68.5682373
37.20901804,65.13527054,70.78041458,-68.50058365
37.20901804,65.55611222,69.81745911,-68.4984169
37.20901804,77.76052104,156.8137054,-68.48041534
37.20901804,78.18136273,158.1659317,-68.47659683
37.20901804,65.97695391,68.58190918,-68.45114136
37.20901804,79.44388778,171.8001938,-68.42137527
37.20901804,76.49799599,144.7737427,-68.40852356
37.20901804,76.07715431,137.5343018,-68.36426163
37.20901804,72.71042084,71.29582214,-68.36335754
37.20901804,69.76452906,57.58575058,-68.30027771
37.20901804,70.18537074,55.27779198,-68.22688675
37.20901804,77.33967936,154.8630905,-68.16344833
37.20901804,76.91883768,150.6960373,-68.15884018
37.20901804,73.13126253,78.98603821,-68.15036011
37.20901804,73.97294589,95.54453659,-68.10045624
37.20901804,79.02304609,168.1005783,-68.02409363
37.20901804,71.86873747,62.23123741,-68.02379608
37.20901804,73.55210421,87.43248367,-67.95181656
37.20901804,72.28957916,67.55221558,-67.92449951
37.20901804,78.60220441,162.0907364,-67.88489151
37.20901804,74.39378758,106.0538521,-67.82780075
37.20901804,75.65631263,130.687645,-67.81611633
37.20901804,71.44789579,58.15591812,-67.72968292
37.20901804,74.81462926,113.0198631,-67.64409637
37.20901804,70.60621242,55.31977272,-67.63313293
37.20901804,75.23547094,123.0791359,-67.41873169
37.20901804,71.02705411,56.05297089,-67.41122437
37.20901804,79.86472946,171.884079,-67.27862549
37.20901804,80.28557114,172.6197815,-67.0878334
37.20901804,80.70641283,172.0221939,-66.72105789
37.20901804,81.12725451,171.6980133,-65.92640686
37.20901804,81.54809619,171.9629974,-65.18094635
37.20901804,81.96893788,177.8731995,-64.21247864
37.20901804,82.38977956,182.130249,-63.79809189
37.20901804,82.81062124,183.1953964,-63.4893837
37.56973948,62.18937876,71.20944977,-69.41699219
37.56973948,62.61022044,71.5879631,-69.3622818
37.56973948,69.76452906,67.30496216,-69.25113678
37.56973948,63.87274549,72.91551971,-69.12671661
37.56973948,65.13527054,71.76427841,-69.11666489
37.56973948,69.34368737,66.02618408,-69.11213684
37.56973948,63.03106212,71.69439316,-69.10514069
37.56973948,64.29358717,73.04706955,-69.05442047
37.56973948,63.45190381,72.5542984,-69.0214653
37.56973948,64.71442886,72.65157318,-68.98898315
37.56973948,68.50200401,65.02645874,-68.95941544
37.56973948,68.92284569,67.13954544,-68.93932724
37.56973948,77.76052104,158.7024155,-68.92214966
37.56973948,70.18537074,61.65472984,-68.8839035
37.56973948,65.55611222,71.62159729,-68.77073669
37.56973948,65.97695391,71.97499466,-68.71953583
37.56973948,71.02705411,64.64067459,-68.70951843
37.56973948,68.08116232,66.77884293,-68.66173172
37.56973948,67.66032064,68.41424942,-68.63406754
37.56973948,71.86873747,67.43116379,-68.60220337
37.56973948,67.23947896,68.84078598,-68.60100555
37.56973948,66.39779559,71.4773674,-68.56773376
37.56973948,76.07715431,144.1055603,-68.5314064
37.56973948,72.28957916,75.41717148,-68.50146484
37.56973948,71.44789579,67.94552231,-68.49695206
37.56973948,66.81863727,69.31972504,-68.46759033
37.56973948,72.71042084,78.89187622,-68.44945526
37.56973948,76.49799599,149.6953049,-68.38872147
37.56973948,78.18136273,160.557869,-68.35526657
37.56973948,70.60621242,65.91458511,-68.32695389
37.56973948,77.33967936,158.3733292,-68.26736069
37.56973948,78.60220441,165.5366745,-68.25285721
37.56973948,79.02304609,171.3055496,-68.18375397
37.56973948,75.65631263,136.6046753,-68.10015869
37.56973948,73.13126253,87.86502457,-68.0616684
37.56973948,73.55210421,95.06709671,-68.02756882
37.56973948,76.91883768,154.4005051,-67.96569443
37.56973948,74.39378758,114.1606407,-67.93997955
37.56973948,73.97294589,107.0651398,-67.90296173
37.56973948,79.44388778,173.1756439,-67.80434799
37.56973948,75.23547094,127.9127388,-67.77190781
37.56973948,74.81462926,121.745369,-67.69641113
37.56973948,79.86472946,175.5491409,-67.37210846
37.56973948,80.28557114,175.3159027,-67.07197571
37.56973948,80.70641283,174.3227921,-66.58863831
37.56973948,81.12725451,173.1111755,-65.8335762
37.56973948,81.54809619,172.6560745,-65.04485703
37.56973948,81.96893788,177.2681732,-64.0473671
37.56973948,82.38977956,181.247551,-63.81054688
37.56973948,82.81062124,181.9065399,-63.58701706
37.93046092,62.18937876,71.44746399,-69.26491928
37.93046092,65.13527054,73.1570282,-69.19992828
37.93046092,70.18537074,62.45399666,-69.12474823
37.93046092,64.71442886,73.50999069,-69.08528519
37.93046092,63.87274549,73.67628098,-69.04794693
37.93046092,63.45190381,72.84793472,-69.03874588
37.93046092,65.55611222,73.74976349,-69.02764511
37.93046092,67.66032064,68.23179626,-68.90646744
37.93046092,64.29358717,73.86300278,-68.89969635
37.93046092,65.97695391,74.5059967,-68.88267136
37.93046092,67.23947896,71.43366623,-68.87776184
37.93046092,62.61022044,72.38429642,-68.87294388
37.93046092,63.03106212,72.36458206,-68.77889252
37.93046092,68.50200401,67.64014816,-68.72369766
37.93046092,68.08116232,68.93792343,-68.72312927
37.93046092,70.60621242,71.39632034,-68.72073364
37.93046092,66.81863727,73.63309097,-68.71744537
37.93046092,77.76052104,160.6044235,-68.70923996
37.93046092,76.07715431,149.5896149,-68.68532944
37.93046092,71.86873747,79.13933945,-68.67823792
37.93046092,66.39779559,74.09357452,-68.66869354
37.93046092,77.33967936,160.3467026,-68.61210632
37.93046092,78.18136273,164.0133438,-68.52279663
37.93046092,69.76452906,72.06522751,-68.50754166
37.93046092,71.02705411,73.30765533,-68.5022316
37.93046092,68.92284569,69.42195129,-68.4593277
37.93046092,71.44789579,73.66781235,-68.45750427
37.93046092,75.65631263,142.8677216,-68.38359833
37.93046092,78.60220441,169.4921722,-68.35306549
37.93046092,72.28957916,85.82956314,-68.30868149
37.93046092,72.71042084,86.19884491,-68.29650497
37.93046092,76.91883768,157.4111786,-68.18172455
37.93046092,75.23547094,135.1331253,-68.15057755
37.93046092,74.81462926,126.5464401,-68.12938309
37.93046092,76.49799599,153.5990524,-68.11726761
37.93046092,79.02304609,171.9489899,-68.11585617
37.93046092,73.13126253,96.27938461,-68.08349991
37.93046092,73.97294589,116.4424133,-67.98028183
37.93046092,73.55210421,107.4498482,-67.96950531
37.93046092,74.39378758,123.1057663,-67.95898819
37.93046092,69.34368737,69.14962769,-67.87196732
37.93046092,79.44388778,175.4417496,-67.74834824
37.93046092,79.86472946,177.106842,-67.24456787
37.93046092,80.28557114,178.281601,-66.79112244
37.93046092,80.70641283,176.8034744,-66.26631165
37.93046092,81.12725451,173.9767838,-65.69778061
37.93046092,81.54809619,174.7013321,-64.60895157
37.93046092,82.38977956,180.329483,-63.90383148
37.93046092,81.96893788,176.8751144,-63.87104034
37.93046092,82.81062124,180.4440994,-63.55348969
38.29118236,62.18937876,72.38116074,-69.52717209
38.29118236,65.13527054,75.07813644,-69.36994171
38.29118236,62.61022044,73.71335602,-69.34051514
38.29118236,65.55611222,75.52697372,-69.33532715
38.29118236,70.18537074,78.24725723,-69.15629578
38.29118236,68.50200401,71.38165665,-69.0805397
38.29118236,65.97695391,74.65734863,-69.04879761
38.29118236,66.39779559,74.39362717,-69.03680038
38.29118236,69.76452906,73.11196899,-68.99800873
38.29118236,68.92284569,72.09320831,-68.95682907
38.29118236,64.71442886,75.28868103,-68.94934845
38.29118236,63.03106212,73.89697647,-68.91929626
38.29118236,67.66032064,72.01854706,-68.91107178
38.29118236,68.08116232,71.6023407,-68.85165787
38.29118236,64.29358717,74.84489822,-68.82937241
38.29118236,66.81863727,74.39726639,-68.82003784
38.29118236,77.76052104,163.9616318,-68.81319427
38.29118236,67.23947896,74.01849365,-68.81024551
38.29118236,77.33967936,161.0498505,-68.77445221
38.29118236,63.45190381,73.50573349,-68.72755814
38.29118236,75.65631263,147.8832626,-68.67870331
38.29118236,63.87274549,74.08437347,-68.61973572
38.29118236,69.34368737,73.77275467,-68.61437607
38.29118236,78.18136273,168.1718826,-68.54798508
38.29118236,71.86873747,86.83820343,-68.53683472
38.29118236,70.60621242,80.37773895,-68.50127411
38.29118236,71.44789579,82.99925995,-68.41186905
38.29118236,76.07715431,154.4782333,-68.38910294
38.29118236,75.23547094,140.9861603,-68.37785721
38.29118236,74.81462926,133.8337555,-68.33295822
38.29118236,74.39378758,127.4771767,-68.30211639
38.29118236,72.71042084,100.4169044,-68.27227783
38.29118236,72.28957916,93.72573471,-68.26436615
38.29118236,76.91883768,160.125145,-68.2559433
38.29118236,71.02705411,80.41513062,-68.25387955
38.29118236,73.97294589,123.0782623,-68.13933563
38.29118236,78.60220441,171.2114563,-68.12362289
38.29118236,73.13126253,110.8824005,-68.09711456
38.29118236,76.49799599,157.9590683,-68.06876373
38.29118236,79.02304609,174.1435623,-67.94979477
38.29118236,73.55210421,118.5115929,-67.87475967
38.29118236,79.44388778,176.2124405,-67.48767471
38.29118236,79.86472946,179.5945587,-67.12533188
38.29118236,80.28557114,179.6787338,-66.46899796
38.29118236,80.70641283,179.2627029,-65.93526077
38.29118236,81.12725451,177.0342484,-65.52367401
38.29118236,81.54809619,176.8775406,-64.2338028
38.29118236,81.96893788,176.5757141,-64.07605362
38.29118236,82.38977956,178.3511505,-63.75646019
38.29118236,82.81062124,178.7940521,-63.52641487
38.65190381,62.61022044,76.42061234,-69.60289001
38.65190381,63.03106212,77.14113998,-69.59843445
38.65190381,62.18937876,74.56279755,-69.53186798
38.65190381,66.39779559,74.06848145,-69.26890183
38.65190381,63.45190381,76.23414993,-69.19648743
38.65190381,65.97695391,75.06972122,-69.1957283
38.65190381,65.13527054,75.71181107,-69.09593582
38.65190381,65.55611222,76.47572327,-69.0946846
38.65190381,66.81863727,75.5882988,-68.97592545
38.65190381,69.76452906,85.8576889,-68.95423508
38.65190381,64.71442886,75.40202713,-68.92703247
38.65190381,67.23947896,76.3233757,-68.9057579
38.65190381,77.33967936,164.6775742,-68.90192795
38.65190381,67.66032064,75.92837143,-68.89038849
38.65190381,77.76052104,168.0250397,-68.87857819
38.65190381,63.87274549,75.92652512,-68.87756729
38.65190381,68.08116232,77.06430054,-68.75980377
38.65190381,64.29358717,75.87678909,-68.70394897
38.65190381,71.44789579,94.39851761,-68.68999863
38.65190381,76.91883768,163.3886185,-68.58569717
38.65190381,75.65631263,151.7052917,-68.58431244
38.65190381,71.02705411,88.11473846,-68.54444122
38.65190381,69.34368737,83.25230026,-68.47728348
38.65190381,71.86873747,102.3488617,-68.44077683
38.65190381,75.23547094,144.8826828,-68.38155365
38.65190381,74.39378758,131.9029465,-68.35284805
38.65190381,74.81462926,137.5204697,-68.32792282
38.65190381,68.50200401,77.41825485,-68.32320786
38.65190381,73.55210421,122.472023,-68.304039
38.65190381,70.18537074,87.69221497,-68.29656982
38.65190381,76.49799599,159.9733734,-68.24950027
38.65190381,68.92284569,77.11517334,-68.2399292
38.65190381,72.71042084,113.1963539,-68.21132278
38.65190381,78.18136273,171.1530533,-68.20405197
38.65190381,70.60621242,87.32772827,-68.18272018
38.65190381,76.07715431,156.7263412,-68.17193604
38.65190381,72.28957916,108.7659454,-68.15242386
38.65190381,73.13126253,118.5706749,-68.09838104
38.65190381,73.97294589,127.7539139,-68.02484131
38.65190381,78.60220441,172.8334122,-68.02065277
38.65190381,79.02304609,175.0048676,-67.6296463
38.65190381,79.44388778,177.327301,-67.25092697
38.65190381,79.86472946,179.5366669,-66.72935104
38.65190381,80.28557114,180.9860077,-66.23059845
38.65190381,80.70641283,181.0930099,-65.85292053
38.65190381,81.12725451,180.7733765,-65.20792007
38.65190381,81.54809619,179.0158463,-64.58135986
38.65190381,81.96893788,177.311821,-64.15731049
38.65190381,82.38977956,176.3424835,-63.8494339
38.65190381,82.81062124,177.5855484,-63.61804771
39.01262525,62.61022044,77.58995819,-69.3162384
39.01262525,63.03106212,78.49094009,-69.28742599
39.01262525,63.45190381,79.54872513,-69.18548965
39.01262525,62.18937876,77.13747025,-69.1737442
39.01262525,63.87274549,78.74198532,-68.92022705
39.01262525,76.91883768,166.5740662,-68.89548492
39.01262525,71.02705411,99.91759491,-68.80931473
39.01262525,65.55611222,77.30597687,-68.77918243
39.01262525,65.13527054,76.96231461,-68.72496033
39.01262525,77.33967936,169.1307678,-68.72432327
39.01262525,75.23547094,148.9684906,-68.70933914
39.01262525,67.66032064,80.90120697,-68.6996994
39.01262525,65.97695391,78.05364609,-68.68849182
39.01262525,67.23947896,80.68517685,-68.65815735
39.01262525,64.29358717,78.73888397,-68.65110016
39.01262525,66.39779559,78.92124939,-68.64149094
39.01262525,69.34368737,89.24805069,-68.62281799
39.01262525,68.92284569,87.38811493,-68.59091949
39.01262525,71.44789579,106.8272934,-68.58533096
39.01262525,70.60621242,95.92477798,-68.58368683
39.01262525,66.81863727,80.18914032,-68.57937622
39.01262525,64.71442886,77.62950134,-68.57772446
39.01262525,69.76452906,90.13800049,-68.55104828
39.01262525,68.08116232,82.25656128,-68.54129028
39.01262525,70.18537074,93.32074356,-68.53564835
39.01262525,68.50200401,84.77486038,-68.47454071
39.01262525,76.49799599,162.8045731,-68.41760635
39.01262525,72.71042084,118.1070786,-68.39325333
39.01262525,74.81462926,143.6340637,-68.35277939
39.01262525,76.07715431,157.9509506,-68.30121231
39.01262525,73.13126253,122.8312759,-68.25396347
39.01262525,72.28957916,114.3079872,-68.24377441
39.01262525,77.76052104,171.0355377,-68.23242188
39.01262525,75.65631263,154.2832184,-68.19675446
39.01262525,74.39378758,134.3099365,-68.17206955
39.01262525,71.86873747,111.6908112,-68.15361023
39.01262525,73.97294589,130.3624802,-68.10803604
39.01262525,78.18136273,172.6654205,-68.0338707
39.01262525,78.60220441,174.3670273,-67.71732712
39.01262525,73.55210421,125.7907219,-67.65060043
39.01262525,79.02304609,175.9764099,-67.38921356
39.01262525,79.44388778,177.9155655,-66.99794388
39.01262525,79.86472946,180.9929047,-66.38656616
39.01262525,80.28557114,182.2551498,-66.13929749
39.01262525,80.70641283,184.2660522,-65.66487503
39.01262525,81.12725451,183.2259369,-64.85977173
39.01262525,81.54809619,180.7447433,-64.80804443
39.01262525,81.96893788,178.2333145,-64.0511322
39.01262525,82.38977956,176.3787918,-63.86083412
39.01262525,82.81062124,177.2024994,-63.73554993
39.37334669,63.45190381,81.28790283,-69.14392471
39.37334669,63.87274549,81.63738632,-69.02745056
39.37334669,62.18937876,80.01926422,-68.95895386
39.37334669,63.03106212,81.72731781,-68.9196167
39.37334669,62.61022044,81.83680344,-68.90919495
39.37334669,64.29358717,82.3060112,-68.72996902
39.37334669,64.71442886,83.26517105,-68.58811951
39.37334669,70.60621242,105.4403,-68.51571274
39.37334669,76.91883768,168.1554337,-68.49591446
39.37334669,76.49799599,165.5681229,-68.46977615
39.37334669,76.07715431,161.4617233,-68.46562576
39.37334669,65.13527054,82.50227356,-68.46229553
39.37334669,65.55611222,83.16296005,-68.4103508
39.37334669,77.33967936,170.5109558,-68.4080658
39.37334669,74.81462926,145.6162033,-68.36280823
39.37334669,75.65631263,156.6771698,-68.35664368
39.37334669,74.39378758,139.7362518,-68.3150177
39.37334669,69.34368737,95.5796814,-68.2901535
39.37334669,73.97294589,134.1207199,-68.23244858
39.37334669,69.76452906,98.91024017,-68.20585632
39.37334669,65.97695391,83.68701172,-68.20238113
39.37334669,75.23547094,151.1998291,-68.19389725
39.37334669,70.18537074,101.6188889,-68.18354797
39.37334669,66.39779559,85.39891052,-68.14390945
39.37334669,71.02705411,108.9850006,-68.1269989
39.37334669,72.28957916,120.2808189,-68.09156799
39.37334669,77.76052104,172.4082108,-68.06627274
39.37334669,71.44789579,113.1796341,-68.06344223
39.37334669,71.86873747,116.4347382,-68.04925537
39.37334669,66.81863727,85.22655106,-68.0418663
39.37334669,68.92284569,91.84182358,-68.03326797
39.37334669,67.23947896,86.09588623,-67.9743042
39.37334669,78.18136273,173.9202423,-67.86193466
39.37334669,68.50200401,90.76124954,-67.7938385
39.37334669,72.71042084,124.004715,-67.77319717
39.37334669,73.55210421,128.6040192,-67.74531174
39.37334669,73.13126253,124.8496628,-67.72422409
39.37334669,67.66032064,88.73730469,-67.69334793
39.37334669,68.08116232,89.69277954,-67.49367523
39.37334669,78.60220441,176.3949661,-67.41510391
39.37334669,79.02304609,176.323288,-67.28312302
39.37334669,79.44388778,179.2297211,-66.77535248
39.37334669,79.86472946,181.3958664,-66.23942566
39.37334669,80.28557114,183.6072845,-65.85415649
39.37334669,81.12725451,183.8213654,-65.20210648
39.37334669,80.70641283,186.1195755,-65.18136978
39.37334669,82.38977956,177.1508942,-64.30263901
39.37334669,81.54809619,181.3894653,-64.09990692
39.37334669,82.81062124,176.2900543,-64.0357399
39.37334669,81.96893788,178.1311417,-63.90664101
39.73406814,64.29358717,87.49557495,-68.86510468
39.73406814,64.71442886,89.03797913,-68.76861954
39.73406814,62.18937876,82.87942123,-68.61201096
39.73406814,76.49799599,165.5658722,-68.5039711
39.73406814,75.23547094,155.9176331,-68.49532318
39.73406814,73.55210421,133.0762939,-68.41255951
39.73406814,76.07715431,163.8798676,-68.41093063
39.73406814,63.87274549,85.88363647,-68.39547348
39.73406814,75.65631263,160.7448196,-68.38557816
39.73406814,65.13527054,88.60792923,-68.33649063
39.73406814,76.91883768,167.4257813,-68.33028793
39.73406814,74.81462926,148.838562,-68.29890442
39.73406814,62.61022044,84.71442413,-68.25558853
39.73406814,74.39378758,140.9469528,-68.15921783
39.73406814,63.45190381,84.92670822,-68.10998535
39.73406814,77.33967936,171.1532898,-68.04301834
39.73406814,73.97294589,137.1144028,-68.03754044
39.73406814,65.55611222,88.49248123,-68.03135681
39.73406814,77.76052104,173.8142242,-68.00830078
39.73406814,73.13126253,127.725769,-67.96792984
39.73406814,63.03106212,84.78468323,-67.89070511
39.73406814,70.18537074,109.7191429,-67.88730621
39.73406814,70.60621242,113.2649803,-67.87347412
39.73406814,72.71042084,124.5898933,-67.72615814
39.73406814,71.02705411,118.0356674,-67.71841812
39.73406814,65.97695391,89.69554138,-67.70638657
39.73406814,72.28957916,122.3303757,-67.62129211
39.73406814,78.18136273,176.1638641,-67.60227966
39.73406814,71.86873747,120.3173599,-67.55274963
39.73406814,69.34368737,102.0583611,-67.55194473
39.73406814,78.60220441,176.0503693,-67.52384567
39.73406814,67.23947896,92.90049362,-67.49456787
